%% ---------- Weather input time-series for AquaCropOS ---------- %%
%% Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET %%
19	5	1983	0.000000	16.111111	0.990600	2.169829
20	5	1983	5.555556	15.555556	0.000000	2.393856
21	5	1983	2.222222	23.333333	0.990600	4.927005
22	5	1983	6.666667	18.888889	0.000000	3.941265
23	5	1983	4.444444	23.888889	0.000000	4.546570
24	5	1983	6.111111	27.777778	0.000000	6.277139
25	5	1983	9.444444	22.222222	0.000000	4.105767
26	5	1983	10.555556	28.333333	0.000000	5.479093
27	5	1983	11.666667	28.888889	0.000000	6.203586
28	5	1983	10.000000	26.666667	0.000000	5.847447
29	5	1983	7.222222	21.111111	0.000000	5.223528
30	5	1983	4.444444	15.555556	0.000000	3.037101
31	5	1983	5.555556	14.444444	0.000000	2.578809
1	6	1983	4.444444	15.555556	5.994400	1.251059
2	6	1983	10.555556	21.111111	18.008600	3.048594
3	6	1983	11.666667	23.888889	0.000000	3.806778
4	6	1983	4.444444	23.333333	11.988800	4.100055
5	6	1983	6.666667	12.777778	0.990600	1.344205
6	6	1983	4.444444	21.111111	0.000000	4.027240
7	6	1983	7.777778	20.000000	2.006600	2.777763
8	6	1983	5.000000	26.666667	0.000000	4.492417
9	6	1983	8.888889	25.555556	0.000000	4.900795
10	6	1983	13.888889	22.222222	0.000000	3.142659
11	6	1983	13.333333	28.333333	0.000000	5.916411
12	6	1983	12.222222	26.666667	10.998200	3.360692
13	6	1983	10.555556	15.000000	2.997200	1.570728
14	6	1983	9.444444	21.666667	0.000000	4.557082
15	6	1983	7.777778	26.111111	0.000000	4.409462
16	6	1983	10.301667	25.857222	13.004800	5.182286
17	6	1983	11.041111	22.356667	2.971800	3.037499
18	6	1983	11.801111	24.213889	0.000000	4.042818
19	6	1983	17.198889	26.841111	0.000000	3.211856
20	6	1983	18.865556	29.167222	0.000000	5.558250
21	6	1983	18.310000	33.471111	0.000000	7.384098
22	6	1983	17.587222	29.026667	0.000000	5.906955
23	6	1983	18.453889	31.623333	0.000000	6.762758
24	6	1983	16.372778	29.029444	0.000000	6.496601
25	6	1983	16.740556	27.342778	0.000000	4.389087
26	6	1983	16.459444	26.991667	0.000000	3.764609
27	6	1983	14.605556	19.970556	0.000000	1.669115
28	6	1983	13.678333	16.456111	0.000000	1.404071
29	6	1983	12.553333	27.175556	0.000000	5.343003
30	6	1983	14.029444	33.701667	0.000000	6.576792
1	7	1983	15.699444	32.222222	0.000000	5.847694
2	7	1983	14.444444	35.555556	0.000000	6.217803
3	7	1983	11.111111	28.333333	0.000000	5.827463
4	7	1983	8.333333	26.666667	0.000000	5.941726
5	7	1983	8.333333	29.444444	0.000000	6.395567
6	7	1983	13.333333	34.444444	0.000000	9.564442
7	7	1983	16.666667	35.000000	0.000000	9.081591
8	7	1983	13.888889	36.666667	0.000000	9.297532
9	7	1983	14.444444	37.222222	0.000000	9.529427
10	7	1983	18.528333	36.268889	0.000000	8.932512
11	7	1983	14.766111	25.515556	0.000000	5.416474
12	7	1983	12.238889	31.292222	0.000000	6.233587
13	7	1983	16.010556	33.885556	0.000000	8.248375
14	7	1983	18.939444	35.000000	0.000000	8.770584
15	7	1983	17.222222	37.222222	0.990600	9.905722
16	7	1983	13.888889	26.105000	4.851400	2.798697
17	7	1983	19.026667	33.514444	0.000000	7.118461
18	7	1983	17.028333	36.125000	0.000000	7.458988
19	7	1983	20.382222	37.035000	0.000000	9.388046
20	7	1983	19.866667	36.295000	0.000000	9.796246
21	7	1983	19.305000	36.948333	0.000000	8.052239
22	7	1983	18.310000	35.900556	0.000000	7.318238
23	7	1983	16.620000	27.540556	0.000000	4.229619
24	7	1983	16.272222	24.953333	7.162800	3.234331
25	7	1983	15.140556	28.865556	0.000000	5.855441
26	7	1983	17.112222	31.666667	9.626600	6.037455
27	7	1983	15.000000	36.111111	0.000000	6.228029
28	7	1983	17.222222	32.222222	2.997200	5.232500
29	7	1983	15.555556	33.888889	0.000000	6.127268
30	7	1983	18.513889	27.337778	0.000000	4.116779
31	7	1983	15.310000	31.847222	0.000000	5.977029
1	8	1983	17.647778	33.823889	0.000000	7.115286
2	8	1983	19.870000	34.690000	0.000000	7.075810
3	8	1983	17.712778	32.777778	0.000000	5.575237
4	8	1983	18.578889	33.203333	0.000000	4.975996
5	8	1983	20.555556	27.532222	0.000000	2.598190
6	8	1983	19.754444	30.555556	0.000000	5.235566
7	8	1983	15.865556	31.601667	0.000000	5.734962
8	8	1983	15.180556	36.666667	0.000000	6.808807
9	8	1983	13.333333	36.111111	0.000000	7.723104
10	8	1983	17.293333	36.600000	0.000000	7.250412
11	8	1983	16.516111	29.812778	0.000000	5.924273
12	8	1983	15.284444	34.260556	0.000000	7.456556
13	8	1983	18.698333	27.406111	0.000000	4.123623
14	8	1983	16.107778	33.306667	0.000000	5.968180
15	8	1983	17.195556	37.423333	0.000000	6.304711
16	8	1983	18.537778	39.277222	0.000000	8.162352
17	8	1983	19.933333	38.885556	0.000000	8.182353
18	8	1983	20.171111	37.777778	0.000000	10.245930
19	8	1983	15.555556	34.444444	0.000000	7.691139
20	8	1983	14.444444	37.777778	0.000000	5.553334
21	8	1983	18.290000	33.885556	0.000000	5.198651
22	8	1983	16.456111	31.358889	11.938000	5.607456
23	8	1983	16.295000	28.283333	0.000000	3.898449
24	8	1983	20.140556	33.286667	0.000000	5.619264
25	8	1983	19.973333	35.321667	0.000000	6.388936
26	8	1983	19.072778	33.467778	0.000000	5.410143
27	8	1983	18.658333	29.648889	0.000000	3.789486
28	8	1983	16.151111	31.272222	0.000000	5.474375
29	8	1983	18.246667	33.865556	0.000000	5.596147
30	8	1983	19.401111	32.028333	0.000000	5.010355
31	8	1983	18.698333	28.517222	0.000000	3.853226
1	9	1983	16.643333	33.517222	0.000000	5.854211
2	9	1983	17.992778	35.163889	0.000000	7.409071
3	9	1983	19.006111	33.701667	0.000000	6.346212
4	9	1983	17.011667	28.467778	0.000000	4.597449
5	9	1983	14.651667	30.388333	0.000000	5.501012
6	9	1983	10.853889	26.456111	0.000000	5.184939
7	9	1983	9.397778	30.719444	0.000000	6.147654
8	9	1983	18.333333	35.555556	0.000000	5.796179
9	9	1983	15.000000	37.777778	0.000000	5.515706
10	9	1983	8.333333	23.333333	0.000000	4.399953
11	9	1983	6.111111	33.888889	0.000000	6.987002
12	9	1983	10.000000	23.888889	0.000000	4.511817
13	9	1983	3.888889	22.222222	0.000000	4.198960
14	9	1983	13.333333	25.555556	0.000000	2.636593
15	9	1983	7.222222	26.111111	0.000000	4.701385
16	9	1983	3.333333	33.333333	0.000000	5.823598
17	9	1983	8.333333	35.555556	0.000000	7.949535
18	9	1983	6.666667	23.333333	0.000000	4.904376
19	9	1983	0.555556	28.333333	0.000000	5.579895
20	9	1983	-2.777778	11.111111	0.000000	3.200941
21	9	1983	-5.000000	18.333333	0.000000	3.477988
22	9	1983	-0.555556	16.111111	0.000000	2.931745
23	9	1983	0.000000	25.555556	0.000000	6.113967
24	9	1983	9.444444	32.222222	0.000000	5.515964
25	9	1983	8.888889	30.555556	0.000000	4.832928
26	9	1983	6.111111	32.777778	0.000000	6.466186
27	9	1983	12.777778	32.222222	0.000000	6.909079
28	9	1983	9.444444	28.333333	0.000000	5.005938
29	9	1983	13.333333	20.000000	0.000000	1.379231
30	9	1983	15.555556	29.444444	0.000000	5.589617
1	10	1983	11.111111	28.333333	0.000000	4.378882
2	10	1983	10.000000	25.000000	0.000000	3.504562
3	10	1983	6.666667	22.777778	0.990600	3.041908
4	10	1983	2.222222	22.222222	0.000000	3.781528
5	10	1983	6.111111	26.111111	0.000000	4.420957
6	10	1983	6.111111	25.000000	0.000000	3.944460
7	10	1983	3.888889	21.666667	0.000000	3.454659
8	10	1983	5.555556	10.555556	2.006600	1.107737
9	10	1983	5.555556	17.777778	0.000000	1.229132
10	10	1983	7.777778	25.555556	0.000000	3.106925
11	10	1983	1.666667	13.888889	0.000000	1.996162
12	10	1983	-1.111111	11.111111	0.990600	1.209819
13	10	1983	-5.555556	19.444444	0.000000	2.613045
14	10	1983	2.222222	17.777778	0.000000	2.007305
15	10	1983	0.555556	22.222222	0.000000	3.202346
16	10	1983	0.000000	17.777778	0.000000	2.196742
17	10	1983	-1.111111	18.888889	0.000000	2.585870
18	10	1983	6.666667	16.111111	0.990600	0.821324
19	10	1983	-0.555556	10.555556	0.990600	1.298376
20	10	1983	-1.111111	7.222222	0.000000	0.562039
21	10	1983	-0.555556	15.555556	0.000000	1.392021
22	10	1983	-1.111111	21.666667	0.000000	2.224869
23	10	1983	-2.777778	28.333333	0.000000	3.521932
24	10	1983	-3.888889	15.555556	0.000000	2.607159
25	10	1983	-6.111111	21.111111	0.000000	3.621831
26	10	1983	0.555556	25.000000	0.000000	3.811132
27	10	1983	0.555556	30.000000	0.000000	4.227957
28	10	1983	-0.555556	16.666667	0.000000	3.428885
29	10	1983	-1.666667	13.333333	0.000000	1.591288
30	10	1983	2.222222	18.333333	0.000000	2.034047
31	10	1983	-0.555556	18.333333	0.000000	1.421717
1	11	1983	3.333333	25.000000	0.000000	2.203850
2	11	1983	0.555556	23.333333	0.000000	2.648202
3	11	1983	2.222222	22.777778	0.000000	2.316453
4	11	1983	-1.666667	17.222222	0.000000	1.818301
5	11	1983	8.888889	20.555556	0.000000	1.890614
6	11	1983	-0.555556	17.777778	0.000000	1.729102
7	11	1983	-1.111111	23.333333	0.000000	2.608403
8	11	1983	-0.555556	9.444444	3.987800	0.529340
9	11	1983	-7.777778	2.222222	5.003800	0.664553
10	11	1983	-9.444444	6.111111	0.000000	0.766590
11	11	1983	-6.666667	6.111111	0.000000	0.893112
12	11	1983	-3.888889	13.333333	0.000000	1.503443
13	11	1983	-3.333333	17.222222	0.000000	3.223478
14	11	1983	-3.333333	10.555556	0.000000	1.612508
15	11	1983	-3.888889	12.222222	0.000000	2.029705
16	11	1983	-7.222222	16.666667	0.000000	1.725969
17	11	1983	-1.111111	19.444444	0.000000	2.440971
18	11	1983	0.000000	10.000000	5.003800	1.066323
19	11	1983	-3.888889	8.333333	0.000000	1.435154
20	11	1983	-6.666667	11.111111	0.000000	1.384119
21	11	1983	-3.333333	3.333333	0.000000	0.892058
22	11	1983	-6.111111	-2.222222	0.000000	0.311999
23	11	1983	-14.444444	-1.111111	2.006600	0.651561
24	11	1983	-10.000000	8.333333	0.000000	1.377869
25	11	1983	-6.666667	10.555556	0.000000	1.167884
26	11	1983	-10.000000	0.000000	0.000000	0.346249
27	11	1983	-10.555556	-9.444444	0.000000	0.205982
28	11	1983	-12.222222	-1.666667	0.000000	0.416328
29	11	1983	-18.333333	-3.333333	0.000000	0.483517
30	11	1983	-20.555556	-7.222222	0.000000	0.300536
1	12	1983	-15.555556	-5.555556	0.990600	0.325155
2	12	1983	-13.888889	-2.777778	0.990600	0.445179
3	12	1983	-13.333333	1.111111	0.000000	0.501279
4	12	1983	-13.333333	-2.222222	0.000000	0.501893
5	12	1983	-16.666667	-4.444444	0.000000	0.398852
6	12	1983	-18.888889	-3.333333	0.000000	0.547399
7	12	1983	-12.222222	0.555556	0.000000	0.678826
8	12	1983	-13.333333	5.555556	0.000000	0.914527
9	12	1983	-15.000000	2.777778	0.000000	0.654273
10	12	1983	-5.555556	5.000000	0.000000	0.565636
11	12	1983	-5.555556	4.444444	0.000000	0.698622
12	12	1983	-3.333333	5.555556	0.000000	0.653099
13	12	1983	-6.666667	0.555556	0.000000	0.672711
14	12	1983	-9.444444	-0.555556	0.000000	0.516365
15	12	1983	-18.333333	-6.111111	0.000000	0.388144
16	12	1983	-18.888889	-1.666667	0.000000	0.485207
17	12	1983	-20.555556	-15.555556	0.000000	0.158225
18	12	1983	-27.222222	-15.000000	0.000000	0.235867
19	12	1983	-22.222222	-18.333333	0.000000	0.202463
20	12	1983	-26.111111	-20.555556	0.000000	0.167780
21	12	1983	-31.111111	-22.222222	0.000000	0.094248
22	12	1983	-30.555556	-18.888889	0.000000	0.113873
23	12	1983	-25.000000	-20.555556	0.000000	0.116855
24	12	1983	-27.222222	-21.111111	0.000000	0.111639
25	12	1983	-25.000000	-12.777778	0.000000	0.262294
26	12	1983	-12.222222	-5.000000	0.000000	0.403948
27	12	1983	-13.333333	-8.333333	0.000000	0.350738
28	12	1983	-23.333333	-13.333333	0.000000	0.338325
29	12	1983	-24.444444	-8.888889	0.000000	0.313368
30	12	1983	-25.555556	-0.555556	0.000000	0.523555
31	12	1983	-5.000000	4.444444	0.000000	0.570451
1	1	1984	-5.555556	2.777778	0.000000	0.567405
2	1	1984	-11.666667	0.555556	0.000000	0.527233
3	1	1984	-12.777778	5.555556	0.000000	0.946362
4	1	1984	1.666667	4.444444	0.000000	0.702054
5	1	1984	0.555556	7.222222	0.000000	0.828303
6	1	1984	-1.666667	5.000000	0.000000	0.570257
7	1	1984	-2.777778	8.333333	0.000000	0.641452
8	1	1984	-6.111111	8.333333	0.000000	0.685763
9	1	1984	-6.666667	2.222222	0.000000	0.501171
10	1	1984	-7.777778	5.000000	0.000000	0.610868
11	1	1984	-6.666667	6.111111	0.000000	0.713917
12	1	1984	-16.666667	-1.111111	0.000000	0.561473
13	1	1984	-16.666667	-3.888889	0.000000	0.380155
14	1	1984	-14.444444	-11.666667	0.000000	0.242272
15	1	1984	-21.666667	-12.777778	0.000000	0.229321
16	1	1984	-16.111111	-2.777778	0.000000	0.462841
17	1	1984	-28.888889	-11.666667	0.000000	0.316560
18	1	1984	-29.444444	-14.444444	0.000000	0.280711
19	1	1984	-25.000000	-6.666667	0.000000	0.521761
20	1	1984	-24.444444	-6.666667	0.000000	0.476935
21	1	1984	-18.888889	-6.111111	0.000000	0.405973
22	1	1984	-15.555556	-0.555556	0.000000	0.738902
23	1	1984	-11.111111	1.666667	0.000000	0.822213
24	1	1984	-11.111111	4.444444	0.000000	1.058763
25	1	1984	-5.555556	4.444444	0.000000	0.871455
26	1	1984	-3.333333	5.000000	0.000000	0.793679
27	1	1984	-4.444444	3.888889	0.000000	0.832775
28	1	1984	0.000000	8.333333	0.000000	1.185917
29	1	1984	-2.222222	7.222222	0.000000	1.285225
30	1	1984	-5.000000	4.444444	0.000000	0.992992
31	1	1984	-2.777778	11.666667	0.000000	1.477179
1	2	1984	-5.000000	13.333333	0.000000	1.339092
2	2	1984	-1.666667	6.111111	0.000000	1.647673
3	2	1984	-2.222222	7.222222	0.000000	1.730920
4	2	1984	-2.222222	4.444444	0.000000	1.055447
5	2	1984	-2.777778	3.333333	0.000000	1.030284
6	2	1984	-3.333333	15.555556	0.000000	2.025818
7	2	1984	-3.888889	10.000000	0.000000	1.427361
8	2	1984	-3.333333	9.444444	0.000000	1.282651
9	2	1984	-4.444444	10.555556	0.000000	1.728532
10	2	1984	-5.555556	15.555556	0.000000	2.126942
11	2	1984	-0.555556	1.666667	0.000000	0.406405
12	2	1984	-4.444444	3.888889	0.000000	1.278197
13	2	1984	-3.888889	12.222222	0.000000	1.751091
14	2	1984	-1.666667	17.222222	0.000000	2.322102
15	2	1984	-0.555556	3.333333	0.000000	0.618957
16	2	1984	-4.444444	6.666667	0.000000	1.542169
17	2	1984	-6.111111	5.000000	0.000000	1.264025
18	2	1984	-5.555556	-1.666667	0.000000	0.548962
19	2	1984	-8.888889	1.666667	0.000000	1.010415
20	2	1984	-10.555556	5.000000	0.000000	1.376790
21	2	1984	-5.555556	9.444444	0.000000	1.658839
22	2	1984	-6.111111	11.111111	0.000000	2.126092
23	2	1984	-2.222222	6.111111	0.000000	1.768371
24	2	1984	-5.000000	7.222222	0.000000	1.815173
25	2	1984	-1.666667	6.111111	0.000000	1.417097
26	2	1984	-5.555556	0.000000	0.000000	0.568697
27	2	1984	-8.333333	-1.111111	0.000000	1.078429
28	2	1984	-11.111111	0.000000	0.000000	1.216874
29	2	1984	-8.333333	10.000000	0.000000	2.099676
1	3	1984	-3.888889	12.777778	0.000000	2.171669
2	3	1984	-5.000000	8.333333	0.000000	1.379186
3	3	1984	-2.777778	3.333333	0.000000	0.613051
4	3	1984	-5.000000	3.888889	0.000000	1.559879
5	3	1984	-7.222222	2.222222	0.000000	1.481628
6	3	1984	-7.777778	5.555556	0.000000	1.563477
7	3	1984	-8.333333	8.888889	0.000000	2.808056
8	3	1984	-11.666667	7.777778	0.000000	2.270480
9	3	1984	-10.555556	2.777778	0.000000	1.140805
10	3	1984	-10.555556	13.333333	0.000000	3.022496
11	3	1984	-5.000000	-1.111111	0.000000	0.654668
12	3	1984	-4.444444	15.555556	0.000000	3.072112
13	3	1984	-0.555556	18.333333	0.000000	4.285514
14	3	1984	2.777778	22.777778	0.000000	4.291089
15	3	1984	-1.666667	10.000000	0.000000	2.099799
16	3	1984	-4.444444	-2.222222	0.000000	0.499786
17	3	1984	-7.777778	13.888889	0.000000	2.815768
18	3	1984	-4.444444	-2.222222	0.000000	0.325892
19	3	1984	-3.333333	9.444444	0.000000	1.865951
20	3	1984	-1.666667	12.777778	0.000000	3.430624
21	3	1984	-2.777778	11.111111	0.000000	2.445550
22	3	1984	-2.777778	3.333333	0.000000	0.843113
23	3	1984	-3.333333	10.000000	0.000000	1.789112
24	3	1984	-5.000000	18.333333	0.000000	3.427770
25	3	1984	-3.333333	13.333333	0.000000	1.995770
26	3	1984	-1.666667	11.111111	0.000000	1.980174
27	3	1984	-3.333333	6.666667	0.000000	1.597852
28	3	1984	-5.000000	4.444444	0.000000	1.817862
29	3	1984	-8.333333	8.888889	0.000000	2.234439
30	3	1984	-6.666667	4.444444	0.000000	1.128906
31	3	1984	-1.111111	2.777778	0.000000	0.839160
1	4	1984	-0.555556	1.111111	0.000000	0.512618
2	4	1984	-1.111111	0.555556	0.000000	0.541836
3	4	1984	-1.111111	1.666667	0.000000	1.171174
4	4	1984	-5.000000	6.666667	0.000000	2.110669
5	4	1984	-5.555556	13.333333	0.000000	2.874067
6	4	1984	-1.666667	15.555556	0.000000	3.297532
7	4	1984	3.333333	14.444444	0.000000	2.556692
8	4	1984	2.777778	14.444444	0.000000	2.817297
9	4	1984	3.333333	6.666667	0.000000	0.871116
10	4	1984	5.000000	11.111111	0.000000	1.470244
11	4	1984	4.444444	15.000000	0.000000	3.744387
12	4	1984	2.222222	13.888889	0.000000	5.528634
13	4	1984	0.555556	13.333333	0.000000	5.133757
14	4	1984	2.777778	13.888889	0.000000	4.549749
15	4	1984	1.111111	14.444444	0.000000	4.264137
16	4	1984	-2.222222	17.222222	0.000000	4.120394
17	4	1984	-2.222222	19.444444	0.000000	4.700833
18	4	1984	0.555556	14.444444	0.000000	3.715703
19	4	1984	-2.222222	13.888889	0.000000	3.286659
20	4	1984	0.000000	4.444444	0.000000	0.683392
21	4	1984	0.555556	2.222222	0.000000	0.895195
22	4	1984	0.555556	11.111111	0.000000	2.430945
23	4	1984	1.111111	20.000000	0.000000	4.947536
24	4	1984	4.444444	17.777778	0.000000	4.491508
25	4	1984	6.111111	22.222222	0.000000	5.422755
26	4	1984	-2.222222	12.777778	0.000000	3.652546
27	4	1984	-2.777778	6.666667	0.000000	3.181079
28	4	1984	-4.444444	8.333333	0.000000	2.847844
29	4	1984	-1.111111	5.000000	0.000000	1.495676
30	4	1984	-3.888889	12.222222	0.000000	2.724832
1	5	1984	4.444444	11.666667	0.000000	1.613794
2	5	1984	5.000000	12.222222	0.000000	1.599956
3	5	1984	6.111111	18.333333	0.000000	3.779451
4	5	1984	3.888889	16.666667	0.000000	4.299392
5	5	1984	6.111111	16.666667	0.000000	2.555449
6	5	1984	6.111111	16.111111	0.000000	3.845487
7	5	1984	0.555556	11.666667	0.000000	3.209944
8	5	1984	1.111111	19.444444	0.000000	5.184006
9	5	1984	0.000000	27.222222	0.000000	6.727617
10	5	1984	8.333333	26.666667	0.000000	6.812748
11	5	1984	8.333333	23.888889	0.000000	5.259826
12	5	1984	11.666667	30.555556	0.000000	7.168551
13	5	1984	11.666667	24.444444	0.000000	6.093224
14	5	1984	10.555556	23.333333	0.000000	5.969055
15	5	1984	13.888889	28.333333	0.000000	7.666660
16	5	1984	15.555556	26.111111	0.000000	7.421096
17	5	1984	13.333333	17.222222	0.000000	2.341577
18	5	1984	10.555556	24.444444	0.000000	4.073871
19	5	1984	7.777778	24.444444	0.000000	4.869604
20	5	1984	5.555556	28.888889	0.000000	7.050571
21	5	1984	11.111111	23.333333	0.000000	4.900804
22	5	1984	7.777778	21.666667	0.990600	4.917081
23	5	1984	5.000000	27.777778	0.000000	6.480764
24	5	1984	7.777778	25.555556	2.006600	5.985219
25	5	1984	7.777778	17.777778	0.990600	2.546579
26	5	1984	7.222222	20.000000	5.003800	3.080882
27	5	1984	6.111111	21.111111	0.000000	5.311350
28	5	1984	3.888889	15.555556	0.000000	3.314044
29	5	1984	2.222222	22.777778	0.000000	5.619288
30	5	1984	6.111111	28.333333	0.000000	6.395698
31	5	1984	8.888889	34.444444	2.006600	6.768892
1	6	1984	8.333333	21.111111	0.000000	4.403917
2	6	1984	3.333333	22.222222	0.000000	5.470436
3	6	1984	8.333333	23.333333	2.997200	4.201024
4	6	1984	11.111111	25.555556	0.000000	5.599425
5	6	1984	12.222222	28.333333	0.000000	4.979953
6	6	1984	10.000000	25.000000	0.000000	6.190055
7	6	1984	10.555556	23.888889	0.000000	5.715773
8	6	1984	5.555556	26.111111	3.987800	6.070593
9	6	1984	10.000000	21.666667	0.000000	5.057918
10	6	1984	4.444444	22.222222	0.990600	5.302727
11	6	1984	14.444444	25.000000	19.989800	3.171180
12	6	1984	13.333333	22.222222	3.962400	2.288408
13	6	1984	15.555556	26.111111	0.000000	3.515865
14	6	1984	17.222222	28.333333	0.000000	5.424242
15	6	1984	15.555556	28.888889	8.001000	5.273151
16	6	1984	13.888889	28.333333	11.988800	5.214651
17	6	1984	13.333333	25.000000	0.000000	5.296706
18	6	1984	11.111111	25.555556	0.000000	5.149898
19	6	1984	11.666667	27.777778	0.000000	5.833251
20	6	1984	14.444444	28.888889	0.000000	5.217466
21	6	1984	17.222222	31.666667	0.000000	6.608074
22	6	1984	18.044444	31.111111	3.200400	6.844613
23	6	1984	14.966111	25.677778	0.000000	5.613826
24	6	1984	11.921667	28.744444	0.000000	5.739500
25	6	1984	13.872222	31.905000	0.000000	5.881189
26	6	1984	14.016667	33.577222	0.000000	6.844965
27	6	1984	12.743889	30.555556	0.000000	6.157861
28	6	1984	14.444444	33.333333	0.000000	7.598775
29	6	1984	13.333333	29.138333	0.000000	6.217853
30	6	1984	15.527222	30.793889	0.000000	6.692533
1	7	1984	15.277778	20.521667	2.743200	2.193613
2	7	1984	13.611111	31.482778	0.000000	6.120161
3	7	1984	15.555556	30.660556	6.019800	3.953794
4	7	1984	15.555556	26.666667	0.000000	4.563544
5	7	1984	15.000000	33.888889	0.000000	6.758806
6	7	1984	16.666667	27.222222	0.000000	5.808623
7	7	1984	15.555556	31.666667	0.000000	5.485971
8	7	1984	17.222222	37.222222	0.000000	7.257249
9	7	1984	17.777778	35.555556	0.000000	7.037123
10	7	1984	14.444444	29.444444	0.000000	5.797678
11	7	1984	10.555556	29.444444	0.000000	6.269850
12	7	1984	14.444444	35.555556	0.000000	9.392337
13	7	1984	20.000000	36.111111	0.000000	10.596718
14	7	1984	17.222222	32.777778	0.000000	6.602034
15	7	1984	17.222222	28.333333	0.000000	4.669797
16	7	1984	14.444444	33.333333	0.990600	6.840941
17	7	1984	11.666667	32.222222	0.000000	6.468145
18	7	1984	12.777778	36.111111	0.000000	7.889055
19	7	1984	12.777778	37.777778	0.000000	9.123210
20	7	1984	18.333333	33.333333	0.000000	6.416639
21	7	1984	18.333333	37.777778	0.000000	8.415944
22	7	1984	17.222222	38.333333	0.000000	10.501069
23	7	1984	15.000000	35.000000	0.000000	7.329287
24	7	1984	17.777778	31.666667	0.000000	6.293607
25	7	1984	15.555556	32.222222	0.000000	5.578246
26	7	1984	12.777778	26.666667	0.000000	5.064860
27	7	1984	10.000000	29.444444	0.000000	6.274152
28	7	1984	10.555556	30.000000	0.000000	6.809244
29	7	1984	14.444444	30.555556	0.000000	7.110089
30	7	1984	15.555556	33.333333	0.000000	6.431439
31	7	1984	18.888889	30.000000	0.000000	4.793902
1	8	1984	18.333333	27.777778	7.010400	3.323526
2	8	1984	18.333333	28.333333	0.000000	3.209271
3	8	1984	13.888889	36.666667	0.000000	6.770742
